676RS,Italy,Jan-07,35,34,1,2.77777777778
676RS,Italy,Feb-07,39,38,1,2.5
676RS,Italy,Mar-07,34,33,1,2.85714285714
676RS,Italy,Apr-07,42,40,2,4.6511627907
676RS,Italy,May-07,40,37,3,7.31707317073
676RS,Italy,Jun-07,40,37,3,7.31707317073
676RS,Italy,Jul-07,34,34,0,0.0
676RS,Italy,Aug-07,37,35,2,5.26315789474
676RS,Italy,Sep-07,35,35,0,0.0
676RS,China,Jan-07,36,36,0,0.0
676RS,China,Feb-07,37,36,1,2.63157894737
676RS,China,Mar-07,39,38,1,2.5
676RS,China,Apr-07,37,35,2,5.26315789474
676RS,China,May-07,37,34,3,7.89473684211
676RS,China,Jun-07,38,34,4,10.2564102564
676RS,China,Jul-07,46,47,1,2.12765957447
676RS,China,Aug-07,43,41,2,4.54545454545
676RS,China,Sep-07,45,45,0,0.0
676RS,Japan,Jan-07,72,71,1,1.3698630137
676RS,Japan,Feb-07,68,66,2,2.89855072464
676RS,Japan,Mar-07,70,67,3,4.22535211268
676RS,Japan,Apr-07,78,74,4,5.06329113924
676RS,Japan,May-07,75,71,4,5.26315789474
676RS,Japan,Jun-07,84,78,6,7.05882352941
676RS,Japan,Jul-07,83,83,0,0.0
676RS,Japan,Aug-07,84,81,3,3.52941176471
676RS,Japan,Sep-07,89,88,1,1.11111111111
900S,US,Jan-07,9,10,1,10.0
900S,US,Feb-07,14,15,1,6.66666666667
900S,US,Mar-07,6,6,0,0.0
900S,US,Apr-07,15,14,1,6.25
900S,US,May-07,6,4,2,28.5714285714
900S,US,Jun-07,8,6,2,22.2222222222
900S,US,Jul-07,14,15,1,6.66666666667
900S,US,Aug-07,9,8,1,10.0
900S,US,Sep-07,11,11,0,0.0
900S,Canada,Jan-07,105,102,3,2.83018867925
900S,Canada,Feb-07,97,94,3,3.0612244898
900S,Canada,Mar-07,102,99,3,2.91262135922
900S,Canada,Apr-07,96,91,5,5.15463917526
900S,Canada,May-07,99,93,6,6.0
900S,Canada,Jun-07,92,86,6,6.45161290323
900S,Canada,Jul-07,94,91,3,3.15789473684
900S,Canada,Aug-07,88,84,4,4.49438202247
900S,Canada,Sep-07,88,86,2,2.24719101124
900S,Brazil,Jan-07,37,37,0,0.0
900S,Brazil,Feb-07,40,39,1,2.43902439024
900S,Brazil,Mar-07,43,42,1,2.27272727273
900S,Brazil,Apr-07,35,33,2,5.55555555556
900S,Brazil,May-07,40,37,3,7.31707317073
900S,Brazil,Jun-07,40,36,4,9.75609756098
900S,Brazil,Jul-07,33,34,1,2.94117647059
900S,Brazil,Aug-07,38,36,2,5.12820512821
900S,Brazil,Sep-07,30,30,0,0.0
900S,Argentina,Jan-07,35,35,0,0.0
900S,Argentina,Feb-07,34,33,1,2.85714285714
900S,Argentina,Mar-07,35,34,1,2.77777777778
900S,Argentina,Apr-07,36,34,2,5.40540540541
900S,Argentina,May-07,33,30,3,8.82352941176
900S,Argentina,Jun-07,38,34,4,10.2564102564
900S,Argentina,Jul-07,33,34,1,2.94117647059
900S,Argentina,Aug-07,29,27,2,6.66666666667
900S,Argentina,Sep-07,27,27,0,0.0
900S,UK,Jan-07,115,112,3,2.58620689655
900S,UK,Feb-07,107,103,4,3.7037037037
900S,UK,Mar-07,111,107,4,3.57142857143
900S,UK,Apr-07,106,101,5,4.67289719626
900S,UK,May-07,108,102,6,5.50458715596
900S,UK,Jun-07,107,101,6,5.55555555556
900S,UK,Jul-07,97,94,3,3.0612244898
900S,UK,Aug-07,91,86,5,5.4347826087
900S,UK,Sep-07,91,89,2,2.17391304348
900S,France,Jan-07,41,41,0,0.0
900S,France,Feb-07,37,36,1,2.63157894737
900S,France,Mar-07,44,42,2,4.44444444444
900S,France,Apr-07,46,44,2,4.25531914894
900S,France,May-07,43,40,3,6.81818181818
900S,France,Jun-07,42,38,4,9.3023255814
900S,France,Jul-07,30,30,0,0.0
900S,France,Aug-07,32,30,2,6.06060606061
900S,France,Sep-07,35,35,0,0.0
900S,Germany,Jan-07,43,43,0,0.0
900S,Germany,Feb-07,35,34,1,2.77777777778
900S,Germany,Mar-07,39,38,1,2.5
900S,Germany,Apr-07,35,32,3,8.33333333333
900S,Germany,May-07,36,33,3,8.10810810811
900S,Germany,Jun-07,34,31,3,8.57142857143
900S,Germany,Jul-07,30,30,0,0.0
900S,Germany,Aug-07,35,32,3,8.33333333333
900S,Germany,Sep-07,34,34,0,0.0
900S,Spain,Jan-07,59,57,2,3.33333333333
900S,Spain,Feb-07,61,60,1,1.61290322581
900S,Spain,Mar-07,60,59,1,1.6393442623
900S,Spain,Apr-07,61,58,3,4.83870967742
900S,Spain,May-07,54,50,4,7.27272727273
900S,Spain,Jun-07,55,50,5,8.92857142857
900S,Spain,Jul-07,48,47,1,2.04081632653
900S,Spain,Aug-07,53,50,3,5.55555555556
900S,Spain,Sep-07,48,48,0,0.0
900S,Italy,Jan-07,22,22,0,0.0
900S,Italy,Feb-07,24,24,0,0.0
900S,Italy,Mar-07,22,22,0,0.0
900S,Italy,Apr-07,19,17,2,10.0
900S,Italy,May-07,21,19,2,9.09090909091
900S,Italy,Jun-07,19,16,3,15.0
900S,Italy,Jul-07,16,17,1,5.88235294118
900S,Italy,Aug-07,19,18,1,5.0
900S,Italy,Sep-07,17,17,0,0.0
900S,China,Jan-07,13,14,1,7.14285714286
900S,China,Feb-07,12,12,0,0.0
900S,China,Mar-07,16,16,0,0.0
900S,China,Apr-07,9,8,1,10.0
900S,China,May-07,10,8,2,18.1818181818
900S,China,Jun-07,11,9,2,16.6666666667
900S,China,Jul-07,10,11,1,9.09090909091
900S,China,Aug-07,9,8,1,10.0
900S,China,Sep-07,11,11,0,0.0
900S,Japan,Jan-07,39,39,0,0.0
900S,Japan,Feb-07,38,37,1,2.5641025641
900S,Japan,Mar-07,37,37,0,0.0
900S,Japan,Apr-07,35,32,3,8.33333333333
900S,Japan,May-07,36,33,3,8.10810810811
900S,Japan,Jun-07,32,28,4,12.1212121212
900S,Japan,Jul-07,41,41,0,0.0
900S,Japan,Aug-07,37,35,2,5.26315789474
900S,Japan,Sep-07,33,33,0,0.0
929S,US,Jan-07,107,104,3,2.77777777778
929S,US,Feb-07,106,103,3,2.80373831776
929S,US,Mar-07,107,103,4,3.7037037037
929S,US,Apr-07,101,96,5,4.90196078431
929S,US,May-07,103,97,6,5.76923076923
929S,US,Jun-07,108,102,6,5.50458715596
929S,US,Jul-07,103,101,2,1.92307692308
929S,US,Aug-07,104,99,5,4.7619047619
929S,US,Sep-07,107,105,2,1.85185185185
929S,Canada,Jan-07,42,42,0,0.0
929S,Canada,Feb-07,40,39,1,2.43902439024
929S,Canada,Mar-07,45,43,2,4.34782608696
929S,Canada,Apr-07,44,41,3,6.66666666667
929S,Canada,May-07,42,39,3,6.97674418605
929S,Canada,Jun-07,38,35,3,7.69230769231
929S,Canada,Jul-07,44,44,0,0.0
929S,Canada,Aug-07,43,41,2,4.54545454545
929S,Canada,Sep-07,42,42,0,0.0
929S,Brazil,Jan-07,15,16,1,6.25
929S,Brazil,Feb-07,10,10,0,0.0
929S,Brazil,Mar-07,8,7,1,11.1111111111
929S,Brazil,Apr-07,17,15,2,11.1111111111
929S,Brazil,May-07,16,15,1,5.88235294118
929S,Brazil,Jun-07,12,10,2,15.3846153846
929S,Brazil,Jul-07,7,8,1,12.5
929S,Brazil,Aug-07,15,14,1,6.25
929S,Brazil,Sep-07,9,9,0,0.0
929S,Argentina,Jan-07,11,12,1,8.33333333333
929S,Argentina,Feb-07,6,7,1,14.2857142857
929S,Argentina,Mar-07,7,7,0,0.0
929S,Argentina,Apr-07,12,11,1,7.69230769231
929S,Argentina,May-07,8,6,2,22.2222222222
929S,Argentina,Jun-07,7,4,3,37.5
929S,Argentina,Jul-07,9,11,2,20.0
929S,Argentina,Aug-07,7,5,2,25.0
929S,Argentina,Sep-07,15,15,0,0.0
929S,UK,Jan-07,53,53,0,0.0
929S,UK,Feb-07,52,51,1,1.88679245283
929S,UK,Mar-07,54,52,2,3.63636363636
929S,UK,Apr-07,59,56,3,5.0
929S,UK,May-07,52,48,4,7.54716981132
929S,UK,Jun-07,60,55,5,8.19672131148
929S,UK,Jul-07,53,53,0,0.0
929S,UK,Aug-07,48,45,3,6.12244897959
929S,UK,Sep-07,51,51,0,0.0
929S,France,Jan-07,116,113,3,2.5641025641
929S,France,Feb-07,113,109,4,3.50877192982
929S,France,Mar-07,110,107,3,2.7027027027
929S,France,Apr-07,118,112,6,5.04201680672
929S,France,May-07,125,119,6,4.7619047619
929S,France,Jun-07,127,120,7,5.46875
929S,France,Jul-07,107,105,2,1.85185185185
929S,France,Aug-07,115,110,5,4.31034482759
929S,France,Sep-07,115,112,3,2.58620689655
929S,Germany,Jan-07,15,16,1,6.25
929S,Germany,Feb-07,21,21,0,0.0
929S,Germany,Mar-07,20,20,0,0.0
929S,Germany,Apr-07,21,19,2,9.09090909091
929S,Germany,May-07,19,17,2,10.0
929S,Germany,Jun-07,20,18,2,9.52380952381
929S,Germany,Jul-07,14,15,1,6.66666666667
929S,Germany,Aug-07,14,13,1,6.66666666667
929S,Germany,Sep-07,15,15,0,0.0
929S,Spain,Jan-07,94,92,2,2.10526315789
929S,Spain,Feb-07,99,96,3,3.0
929S,Spain,Mar-07,92,89,3,3.22580645161
929S,Spain,Apr-07,98,93,5,5.05050505051
929S,Spain,May-07,99,94,5,5.0
929S,Spain,Jun-07,107,101,6,5.55555555556
929S,Spain,Jul-07,96,94,2,2.0618556701
929S,Spain,Aug-07,98,95,3,3.0303030303
929S,Spain,Sep-07,97,95,2,2.04081632653
929S,Italy,Jan-07,39,38,1,2.5
929S,Italy,Feb-07,45,44,1,2.17391304348
929S,Italy,Mar-07,46,46,0,0.0
929S,Italy,Apr-07,49,46,3,6.0
929S,Italy,May-07,44,41,3,6.66666666667
929S,Italy,Jun-07,44,40,4,8.88888888889
929S,Italy,Jul-07,41,42,1,2.38095238095
929S,Italy,Aug-07,38,36,2,5.12820512821
929S,Italy,Sep-07,44,44,0,0.0
929S,China,Jan-07,67,66,1,1.47058823529
929S,China,Feb-07,67,65,2,2.94117647059
929S,China,Mar-07,71,69,2,2.77777777778
929S,China,Apr-07,75,72,3,3.94736842105
929S,China,May-07,70,66,4,5.6338028169
929S,China,Jun-07,77,72,5,6.41025641026
929S,China,Jul-07,75,74,1,1.31578947368
929S,China,Aug-07,78,75,3,3.79746835443
929S,China,Sep-07,71,70,1,1.38888888889
929S,Japan,Jan-07,22,23,1,4.34782608696
929S,Japan,Feb-07,23,23,0,0.0
929S,Japan,Mar-07,23,23,0,0.0
929S,Japan,Apr-07,25,23,2,7.69230769231
929S,Japan,May-07,23,20,3,12.5
929S,Japan,Jun-07,25,22,3,11.5384615385
929S,Japan,Jul-07,26,27,1,3.7037037037
929S,Japan,Aug-07,23,22,1,4.16666666667
929S,Japan,Sep-07,25,25,0,0.0
996S,US,Jan-07,70,66,4,5.6338028169
996S,US,Feb-07,68,64,4,5.79710144928
996S,US,Mar-07,68,59,9,13.0434782609
996S,US,Apr-07,72,62,10,13.698630137
996S,US,May-07,79,68,11,13.75
996S,US,Jun-07,79,63,16,20.0
996S,US,Jul-07,78,66,12,15.1898734177
996S,US,Aug-07,80,65,15,18.5185185185
996S,US,Sep-07,82,68,14,16.8674698795
996S,Canada,Jan-07,87,84,3,3.40909090909
996S,Canada,Feb-07,91,87,4,4.34782608696
996S,Canada,Mar-07,90,82,8,8.79120879121
996S,Canada,Apr-07,99,90,9,9.0
996S,Canada,May-07,99,88,11,11.0
996S,Canada,Jun-07,102,88,14,13.5922330097
996S,Canada,Jul-07,106,95,11,10.2803738318
996S,Canada,Aug-07,101,87,14,13.7254901961
996S,Canada,Sep-07,111,98,13,11.6071428571
996S,Brazil,Jan-07,10,11,1,9.09090909091
996S,Brazil,Feb-07,8,9,1,11.1111111111
996S,Brazil,Mar-07,12,8,4,30.7692307692
996S,Brazil,Apr-07,8,4,4,44.4444444444
996S,Brazil,May-07,10,3,7,63.6363636364
996S,Brazil,Jun-07,6,0,6,100.0
996S,Brazil,Jul-07,14,7,7,46.6666666667
996S,Brazil,Aug-07,15,6,9,56.25
996S,Brazil,Sep-07,12,4,8,61.5384615385
996S,Argentina,Jan-07,96,97,1,1.03092783505
996S,Argentina,Feb-07,95,95,0,0.0
996S,Argentina,Mar-07,105,101,4,3.77358490566
996S,Argentina,Apr-07,99,93,6,6.0
996S,Argentina,May-07,106,99,7,6.54205607477
996S,Argentina,Jun-07,112,101,11,9.73451327434
996S,Argentina,Jul-07,105,97,8,7.54716981132
996S,Argentina,Aug-07,115,105,10,8.62068965517
996S,Argentina,Sep-07,111,102,9,8.03571428571
996S,UK,Jan-07,47,51,4,8.33333333333
996S,UK,Feb-07,46,48,2,4.25531914894
996S,UK,Mar-07,55,54,1,1.78571428571
996S,UK,Apr-07,55,52,3,5.35714285714
996S,UK,May-07,57,53,4,6.89655172414
996S,UK,Jun-07,62,53,9,14.2857142857
996S,UK,Jul-07,56,51,5,8.77192982456
996S,UK,Aug-07,58,47,11,18.6440677966
996S,UK,Sep-07,53,43,10,18.5185185185
996S,France,Jan-07,52,50,2,3.77358490566
996S,France,Feb-07,54,50,4,7.27272727273
996S,France,Mar-07,60,53,7,11.4754098361
996S,France,Apr-07,63,54,9,14.0625
996S,France,May-07,61,50,11,17.7419354839
996S,France,Jun-07,64,49,15,23.0769230769
996S,France,Jul-07,58,45,13,22.0338983051
996S,France,Aug-07,60,45,15,24.5901639344
996S,France,Sep-07,58,43,15,25.4237288136
996S,Germany,Jan-07,47,46,1,2.08333333333
996S,Germany,Feb-07,44,43,1,2.22222222222
996S,Germany,Mar-07,49,44,5,10.0
996S,Germany,Apr-07,53,45,8,14.8148148148
996S,Germany,May-07,54,45,9,16.3636363636
996S,Germany,Jun-07,48,35,13,26.5306122449
996S,Germany,Jul-07,49,39,10,20.0
996S,Germany,Aug-07,52,40,12,22.641509434
996S,Germany,Sep-07,46,35,11,23.4042553191
996S,Spain,Jan-07,85,84,1,1.16279069767
996S,Spain,Feb-07,87,86,1,1.13636363636
996S,Spain,Mar-07,98,93,5,5.05050505051
996S,Spain,Apr-07,99,91,8,8.0
996S,Spain,May-07,99,91,8,8.0
996S,Spain,Jun-07,112,100,12,10.6194690265
996S,Spain,Jul-07,101,91,10,9.80392156863
996S,Spain,Aug-07,103,92,11,10.5769230769
996S,Spain,Sep-07,98,88,10,10.101010101
996S,Italy,Jan-07,25,25,0,0.0
996S,Italy,Feb-07,28,29,1,3.44827586207
996S,Italy,Mar-07,28,24,4,13.7931034483
996S,Italy,Apr-07,30,23,7,22.5806451613
996S,Italy,May-07,25,18,7,26.9230769231
996S,Italy,Jun-07,32,20,12,36.3636363636
996S,Italy,Jul-07,25,16,9,34.6153846154
996S,Italy,Aug-07,27,16,11,39.2857142857
996S,Italy,Sep-07,30,20,10,32.2580645161
996S,China,Jan-07,98,96,2,2.0202020202
996S,China,Feb-07,101,98,3,2.94117647059
996S,China,Mar-07,98,91,7,7.07070707071
996S,China,Apr-07,101,93,8,7.8431372549
996S,China,May-07,108,98,10,9.17431192661
996S,China,Jun-07,116,102,14,11.9658119658
996S,China,Jul-07,117,106,11,9.32203389831
996S,China,Aug-07,120,107,13,10.7438016529
996S,China,Sep-07,116,104,12,10.2564102564
996S,Japan,Jan-07,50,48,2,3.92156862745
996S,Japan,Feb-07,51,49,2,3.84615384615
996S,Japan,Mar-07,55,49,6,10.7142857143
996S,Japan,Apr-07,59,51,8,13.3333333333
996S,Japan,May-07,54,45,9,16.3636363636
996S,Japan,Jun-07,61,47,14,22.5806451613
996S,Japan,Jul-07,55,45,10,17.8571428571
996S,Japan,Aug-07,60,48,12,19.6721311475
996S,Japan,Sep-07,64,53,11,16.9230769231
996RS,US,Jan-07,15,16,1,6.25
996RS,US,Feb-07,17,18,1,5.55555555556
996RS,US,Mar-07,15,16,1,6.25
996RS,US,Apr-07,15,13,2,12.5
996RS,US,May-07,25,22,3,11.5384615385
996RS,US,Jun-07,23,20,3,12.5
996RS,US,Jul-07,21,22,1,4.54545454545
996RS,US,Aug-07,21,20,1,4.54545454545
996RS,US,Sep-07,23,23,0,0.0
996RS,Canada,Jan-07,73,72,1,1.35135135135
996RS,Canada,Feb-07,72,70,2,2.7397260274
996RS,Canada,Mar-07,70,68,2,2.81690140845
996RS,Canada,Apr-07,81,76,5,6.09756097561
996RS,Canada,May-07,79,74,5,6.25
996RS,Canada,Jun-07,86,81,5,5.74712643678
996RS,Canada,Jul-07,83,83,0,0.0
996RS,Canada,Aug-07,83,80,3,3.57142857143
996RS,Canada,Sep-07,82,81,1,1.20481927711
996RS,Brazil,Jan-07,97,95,2,2.04081632653
996RS,Brazil,Feb-07,98,95,3,3.0303030303
996RS,Brazil,Mar-07,99,97,2,2.0
996RS,Brazil,Apr-07,108,103,5,4.5871559633
996RS,Brazil,May-07,110,105,5,4.5045045045
996RS,Brazil,Jun-07,117,111,6,5.08474576271
996RS,Brazil,Jul-07,107,105,2,1.85185185185
996RS,Brazil,Aug-07,119,114,5,4.16666666667
996RS,Brazil,Sep-07,121,119,2,1.6393442623
996RS,Argentina,Jan-07,48,47,1,2.04081632653
996RS,Argentina,Feb-07,54,54,0,0.0
996RS,Argentina,Mar-07,55,53,2,3.57142857143
996RS,Argentina,Apr-07,55,52,3,5.35714285714
996RS,Argentina,May-07,63,60,3,4.6875
996RS,Argentina,Jun-07,66,62,4,5.97014925373
996RS,Argentina,Jul-07,57,57,0,0.0
996RS,Argentina,Aug-07,64,61,3,4.61538461538
996RS,Argentina,Sep-07,68,68,0,0.0
996RS,UK,Jan-07,53,52,1,1.85185185185
996RS,UK,Feb-07,63,63,0,0.0
996RS,UK,Mar-07,63,61,2,3.125
996RS,UK,Apr-07,60,57,3,4.91803278689
996RS,UK,May-07,69,65,4,5.71428571429
996RS,UK,Jun-07,67,62,5,7.35294117647
996RS,UK,Jul-07,59,60,1,1.66666666667
996RS,UK,Aug-07,60,57,3,4.91803278689
996RS,UK,Sep-07,64,63,1,1.53846153846
996RS,France,Jan-07,25,26,1,3.84615384615
996RS,France,Feb-07,28,28,0,0.0
996RS,France,Mar-07,34,33,1,2.85714285714
996RS,France,Apr-07,29,27,2,6.66666666667
996RS,France,May-07,30,27,3,9.67741935484
996RS,France,Jun-07,37,34,3,7.89473684211
996RS,France,Jul-07,26,27,1,3.7037037037
996RS,France,Aug-07,29,28,1,3.33333333333
996RS,France,Sep-07,28,28,0,0.0
996RS,Germany,Jan-07,34,34,0,0.0
996RS,Germany,Feb-07,29,29,0,0.0
996RS,Germany,Mar-07,28,27,1,3.44827586207
996RS,Germany,Apr-07,33,31,2,5.88235294118
996RS,Germany,May-07,35,32,3,8.33333333333
996RS,Germany,Jun-07,34,31,3,8.57142857143
996RS,Germany,Jul-07,35,35,0,0.0
996RS,Germany,Aug-07,32,30,2,6.06060606061
996RS,Germany,Sep-07,36,36,0,0.0
996RS,Spain,Jan-07,71,70,1,1.38888888889
996RS,Spain,Feb-07,75,73,2,2.63157894737
996RS,Spain,Mar-07,73,71,2,2.7027027027
996RS,Spain,Apr-07,78,73,5,6.32911392405
996RS,Spain,May-07,85,80,5,5.81395348837
996RS,Spain,Jun-07,85,80,5,5.81395348837
996RS,Spain,Jul-07,78,78,0,0.0
996RS,Spain,Aug-07,82,79,3,3.61445783133
996RS,Spain,Sep-07,85,84,1,1.16279069767
996RS,Italy,Jan-07,71,70,1,1.38888888889
996RS,Italy,Feb-07,72,70,2,2.7397260274
996RS,Italy,Mar-07,76,74,2,2.5974025974
996RS,Italy,Apr-07,77,72,5,6.41025641026
996RS,Italy,May-07,80,76,4,4.93827160494
996RS,Italy,Jun-07,88,83,5,5.61797752809
996RS,Italy,Jul-07,78,77,1,1.26582278481
996RS,Italy,Aug-07,77,74,3,3.84615384615
996RS,Italy,Sep-07,83,82,1,1.19047619048
996RS,China,Jan-07,5,6,1,16.6666666667
996RS,China,Feb-07,11,12,1,8.33333333333
996RS,China,Mar-07,3,3,0,0.0
996RS,China,Apr-07,10,9,1,9.09090909091
996RS,China,May-07,2,1,1,33.3333333333
996RS,China,Jun-07,4,2,2,40.0
996RS,China,Jul-07,9,11,2,20.0
996RS,China,Aug-07,7,5,2,25.0
996RS,China,Sep-07,12,12,0,0.0
996RS,Japan,Jan-07,24,25,1,4.0
996RS,Japan,Feb-07,23,23,0,0.0
996RS,Japan,Mar-07,23,23,0,0.0
996RS,Japan,Apr-07,23,21,2,8.33333333333
996RS,Japan,May-07,24,21,3,12.0
996RS,Japan,Jun-07,27,24,3,10.7142857143
996RS,Japan,Jul-07,29,30,1,3.33333333333
996RS,Japan,Aug-07,31,29,2,6.25
996RS,Japan,Sep-07,23,23,0,0.0
RoadStar,US,Jan-07,86,53,33,37.9310344828
RoadStar,US,Feb-07,80,46,34,41.975308642
RoadStar,US,Mar-07,77,43,34,43.5897435897
RoadStar,US,Apr-07,75,40,35,46.0526315789
RoadStar,US,May-07,82,47,35,42.1686746988
RoadStar,US,Jun-07,76,40,36,46.7532467532
RoadStar,US,Jul-07,74,41,33,44.0
RoadStar,US,Aug-07,67,32,35,51.4705882353
RoadStar,US,Sep-07,65,33,32,48.4848484848
RoadStar,Canada,Jan-07,101,71,30,29.4117647059
RoadStar,Canada,Feb-07,98,68,30,30.303030303
RoadStar,Canada,Mar-07,102,72,30,29.1262135922
RoadStar,Canada,Apr-07,101,69,32,31.3725490196
RoadStar,Canada,May-07,94,61,33,34.7368421053
RoadStar,Canada,Jun-07,97,63,34,34.693877551
RoadStar,Canada,Jul-07,92,60,32,34.4086021505
RoadStar,Canada,Aug-07,87,49,38,43.1818181818
RoadStar,Canada,Sep-07,89,53,36,40.0
RoadStar,Brazil,Jan-07,80,55,25,30.8641975309
RoadStar,Brazil,Feb-07,75,49,26,34.2105263158
RoadStar,Brazil,Mar-07,79,46,33,41.25
RoadStar,Brazil,Apr-07,73,38,35,47.2972972973
RoadStar,Brazil,May-07,77,42,35,44.8717948718
RoadStar,Brazil,Jun-07,69,33,36,51.4285714286
RoadStar,Brazil,Jul-07,71,40,31,43.0555555556
RoadStar,Brazil,Aug-07,72,38,34,46.5753424658
RoadStar,Brazil,Sep-07,66,34,32,47.7611940299
RoadStar,Argentina,Jan-07,105,80,25,23.5849056604
RoadStar,Argentina,Feb-07,102,76,26,25.2427184466
RoadStar,Argentina,Mar-07,105,79,26,24.5283018868
RoadStar,Argentina,Apr-07,99,71,28,28.0
RoadStar,Argentina,May-07,95,67,28,29.1666666667
RoadStar,Argentina,Jun-07,97,62,35,35.7142857143
RoadStar,Argentina,Jul-07,90,58,32,35.1648351648
RoadStar,Argentina,Aug-07,90,53,37,40.6593406593
RoadStar,Argentina,Sep-07,92,57,35,37.6344086022
RoadStar,UK,Jan-07,36,14,22,59.4594594595
RoadStar,UK,Feb-07,37,13,24,63.1578947368
RoadStar,UK,Mar-07,42,17,25,58.1395348837
RoadStar,UK,Apr-07,38,12,26,66.6666666667
RoadStar,UK,May-07,42,16,26,60.4651162791
RoadStar,UK,Jun-07,33,6,27,79.4117647059
RoadStar,UK,Jul-07,29,6,23,76.6666666667
RoadStar,UK,Aug-07,34,9,25,71.4285714286
RoadStar,UK,Sep-07,30,3,27,87.0967741935
RoadStar,France,Jan-07,92,69,23,24.7311827957
RoadStar,France,Feb-07,89,65,24,26.6666666667
RoadStar,France,Mar-07,90,66,24,26.3736263736
RoadStar,France,Apr-07,93,67,26,27.6595744681
RoadStar,France,May-07,87,61,26,29.5454545455
RoadStar,France,Jun-07,92,61,31,33.3333333333
RoadStar,France,Jul-07,80,53,27,33.3333333333
RoadStar,France,Aug-07,77,48,29,37.1794871795
RoadStar,France,Sep-07,70,43,27,38.0281690141
RoadStar,Germany,Jan-07,89,62,27,30.0
RoadStar,Germany,Feb-07,81,53,28,34.1463414634
RoadStar,Germany,Mar-07,87,59,28,31.8181818182
RoadStar,Germany,Apr-07,91,51,40,43.4782608696
RoadStar,Germany,May-07,89,49,40,44.4444444444
RoadStar,Germany,Jun-07,82,41,41,49.3975903614
RoadStar,Germany,Jul-07,69,33,36,51.4285714286
RoadStar,Germany,Aug-07,67,28,39,57.3529411765
RoadStar,Germany,Sep-07,75,38,37,48.6842105263
RoadStar,Spain,Jan-07,84,56,28,32.9411764706
RoadStar,Spain,Feb-07,79,50,29,36.25
RoadStar,Spain,Mar-07,85,56,29,33.7209302326
RoadStar,Spain,Apr-07,85,55,30,34.8837209302
RoadStar,Spain,May-07,86,55,31,35.632183908
RoadStar,Spain,Jun-07,85,53,32,37.2093023256
RoadStar,Spain,Jul-07,74,47,27,36.0
RoadStar,Spain,Aug-07,67,37,30,44.1176470588
RoadStar,Spain,Sep-07,66,38,28,41.7910447761
RoadStar,Italy,Jan-07,111,81,30,26.7857142857
RoadStar,Italy,Feb-07,113,82,31,27.1929824561
RoadStar,Italy,Mar-07,106,75,31,28.9719626168
RoadStar,Italy,Apr-07,113,80,33,28.9473684211
RoadStar,Italy,May-07,108,75,33,30.2752293578
RoadStar,Italy,Jun-07,106,72,34,31.7757009346
RoadStar,Italy,Jul-07,89,60,29,32.2222222222
RoadStar,Italy,Aug-07,97,65,32,32.6530612245
RoadStar,Italy,Sep-07,89,52,37,41.1111111111
RoadStar,China,Jan-07,34,18,16,45.7142857143
RoadStar,China,Feb-07,40,18,22,53.6585365854
RoadStar,China,Mar-07,38,16,22,56.4102564103
RoadStar,China,Apr-07,35,11,24,66.6666666667
RoadStar,China,May-07,31,7,24,75.0
RoadStar,China,Jun-07,29,5,24,80.0
RoadStar,China,Jul-07,29,4,25,83.3333333333
RoadStar,China,Aug-07,30,2,28,90.3225806452
RoadStar,China,Sep-07,35,9,26,72.2222222222
RoadStar,Japan,Jan-07,75,51,24,31.5789473684
RoadStar,Japan,Feb-07,74,49,25,33.3333333333
RoadStar,Japan,Mar-07,79,48,31,38.75
RoadStar,Japan,Apr-07,76,43,33,42.8571428571
RoadStar,Japan,May-07,70,37,33,46.4788732394
RoadStar,Japan,Jun-07,73,37,36,48.6486486486
RoadStar,Japan,Jul-07,69,38,31,44.2857142857
RoadStar,Japan,Aug-07,68,34,34,49.2753623188
RoadStar,Japan,Sep-07,69,37,32,45.7142857143
RoadLiner,US,Jan-07,16,17,1,5.88235294118
RoadLiner,US,Feb-07,20,21,1,4.7619047619
RoadLiner,US,Mar-07,17,17,0,0.0
RoadLiner,US,Apr-07,14,12,2,13.3333333333
RoadLiner,US,May-07,16,14,2,11.7647058824
RoadLiner,US,Jun-07,20,17,3,14.2857142857
RoadLiner,US,Jul-07,19,20,1,5.0
RoadLiner,US,Aug-07,20,19,1,4.7619047619
RoadLiner,US,Sep-07,18,18,0,0.0
RoadLiner,Canada,Jan-07,83,81,2,2.38095238095
RoadLiner,Canada,Feb-07,86,84,2,2.29885057471
RoadLiner,Canada,Mar-07,79,76,3,3.75
RoadLiner,Canada,Apr-07,75,70,5,6.57894736842
RoadLiner,Canada,May-07,82,77,5,6.02409638554
RoadLiner,Canada,Jun-07,76,71,5,6.49350649351
RoadLiner,Canada,Jul-07,71,70,1,1.38888888889
RoadLiner,Canada,Aug-07,70,66,4,5.6338028169
RoadLiner,Canada,Sep-07,74,73,1,1.33333333333
RoadLiner,Brazil,Jan-07,105,102,3,2.83018867925
RoadLiner,Brazil,Feb-07,104,101,3,2.85714285714
RoadLiner,Brazil,Mar-07,103,99,4,3.84615384615
RoadLiner,Brazil,Apr-07,101,95,6,5.88235294118
RoadLiner,Brazil,May-07,95,89,6,6.25
RoadLiner,Brazil,Jun-07,96,90,6,6.18556701031
RoadLiner,Brazil,Jul-07,91,90,1,1.08695652174
RoadLiner,Brazil,Aug-07,86,82,4,4.59770114943
